SeqDopeSheet_ExternalCurveDetailEmbed,The sequence will have its own copy of the curve,시퀀스는 복사본을 가지게돼요.,,shared curve detail embed,,,,,,,,
SeqDopeSheet_ExternalCurveDetailContinue,Continue to edit the shared curve,곡선 수정,,shared curve detail continue,,,,,,,,
SeqDopeSheet_ConvertToKeysWarning,Converting a curve to keys will revert the curve back to 'linear' and it will appear as keyframes in the dopesheet.,곡선을 키로 바꾸면 종류가 선형으로 바뀌고 노출 시트에 키 프레임으로 보여요.,,convert to keys warning,,,,,,,,
SeqDopeSheet_AnimCurveKeyFrame1,This is a keyframed parameter track.,키프레임 매개변수 트랙이에요.,,sequence anim curve mode keyframe track msg1,,,,,,,,
SeqDopeSheet_AnimCurveKeyFrame2,'Convert to Curve' to make edits in this view,곡선으로 변환해서 여기서 편집할 수 있어요.,,sequence anim curve mode keyframe track msg2,,,,,,,,
SeqDopeSheet_AnimCurveLocked1,Locked:,잠김:,,anim curve locked track label,,,,,,,,
SeqDopeSheet_AnimCurveLocked2,Unlock asset track in track panel\n to continue editing,잠금을 해제해서 트랙 제어판에서 편집해보세요.,,anim curve locked track label,,,,,,,,
SeqDopeSheet_InvalidSharedCurve,Invalid Shared Curve,올바르지 않은 곡선산,,invalid shaded curve,,,,,,,,
SeqDopeSheet_InvalidSharedCurveC,Invalid Shared Curve:,올바르지 않은 곡선:,,invalid shaded curve:,,,,,,,,
SeqDopeSheet_InvalidCurveMsg1,Sequences can no longer read the shared curve due to edits that have been made externally.,외부에서 곡선이 수정돼서 다시 그 곡선을 불러올 수가 없어요.,,invalid curve text,,,,,,,,
SeqDopeSheet_InvalidCurveMsg2,Add channels to the curve to resolve the issue.,곡선에 채널을 추가해서 문제를 해결할 수 있어요.,,invalid curve text,,,,,,,,
SeqDopeSheet_AddChannels,Add Channel(s),채널 추가,,add channel/channels,,,,,,,,
SeqDopeSheet_InvalidCurveDetailOK,This will add the appropriate number of channels to the curve to make it compatible with the sequence.,시퀀스와 호환되게끔 적절한 수의 채널이 추가돼요.,,invalid curve detail msg,,,,,,,,
SeqDopeSheet_InvalidCurveDetailCancel,The curve will not be modified,이 곡선을 수정할 수가 없어요.,,invalid curve detail cancel msg,,,,,,,,
SeqDopeSheet_IncompatCurveDetailCancel,The curve will not be assigned to the track,이 곡선을 트랙에 할당할 수가 없어요.,,incompat curve detail cancel msg,,,,,,,,
SeqDopeSheet_InvalidCurveEdit,Edit the shared curve to fix the issues.,곡선을 수정해서 문제를 해결할 수 있어요.,,invalid shared curve edit label,,,,,,,,
SeqDopeSheet_IncompCurveTitle,Important,중요,,incompat curve dialog title,,,,,,,,
SeqDopeSheet_IncompCurve,Incompatible Curve:,호환되지않는 곡선,,incompatible curve,,,,,,,,
SeqDopeSheet_IncompCurveMsg1,'{0}' does not have enough channels to work with this parameter track.,{0}'은 매개변수 트랙과 같이 작동할만큼의 채널을 갖고있지 않아요.,,incompat curve text,,,,,,,,
SeqDopeSheet_IncompCurveMsg2,Add missing channels to this curve?,곡선에 누락된 채널들을 추가할까요?,,incompat curve text,,,,,,,,
Seq_GoToTooltip,Go To Function,함수로 가기,,go to function tooltip,,,,,,,,
Seq_AddStubTooltip,Add Function,함수 추가하기,,add function tooltip,,,,,,,,
Seq_DeleteTooltip,Delete Moment,분기 지우기,,delete moment tooltip,,,,,,,,
Seq_DeleteEventpinTooltip,Delete Broadcast Message,방송 메시지 지우기,,Delete Broadcast Message tooltip,,,,,,,,
SE_Menu_Transform,Transform,변형,,Transform menu,,,,,,,,
SE_Menu_RasterizeSprite,Rasterize as Sprite,스프라이트로 래스터라이즈,,Rasterize as sprite menu,,,,,,,,
Tag_Disable_Name,Disable,비활성화,,Disable tag name,,,,,,,,
Tag_Disable_Description,Disable a track,트랙 비활성화,,Disable tag description,,,,,,,,
Tag_Invisible_Name,Invisible,투명,,Invisible tag name,,,,,,,,
Tag_Invisible_Description,Make a track invisible by disabling all rendering,보이지 않는 트랙은 렌더링되지 않아요.,,Invisible tag description,,,,,,,,
Tag_Locked_Name,Locked,잠김,,Locked tag name,,,,,,,,
Tag_Locked_Description,Prevent editing a track by locking it,잠그면 편집을 할 수 없어요.,,Locked tag description,,,,,,,,
Tag_TrackLink_Name,Link,연결,,Track link tag name,,,,,,,,
Tag_TrackLink_Description,Link a track to another to use its keyframes instead,다른 트랙에 연결해서 그 트랙의 키 프레임을 사용할 수 있어요.,,Track link tag description,,,,,,,,
TagLink_CannotLinkTooltip_Type,This track is not compatible with the selected track,이 트랙은 고르신 트랙과 호환되지 않아요.,,Not compatible track for linking tooltip,,,,,,,,
TagLink_CannotLinkTooltip_Circular,This would create a cyclic link,순환 연결이 만들어져요.,,Cyclic link tooltip,,,,,,,,
Track_TrackInformation,Track Information,트랙 정보,,Track information label,,,,,,,,
Track_Name,Name,이름,,Name of track label,,,,,,,,
Track_Graphic,Graphic,도식,,Graphic track display nameSequenceParam_,,,,,,,,
Track_Particles,Particles,입자,,Particles track display name,,,,,,,,
Track_SpriteFrames,Frames,프레임,,Sprite frames track display name,,,,,,,,
Track_Text,Text,문자,,Text track display name,,,,,,,,
Track_Instance,Instance,개체,,Instance track display name,,,,,,,,
Track_Sound,Sound,소리,,Sound track display name,,,,,,,,
Track_Sequence,Sequence,시퀀스,,Sequence track display name,,,,,,,,
Track_Code,Code,코드,,Code track display name,,,,,,,,
Track_Real,Real,실수,,Real track display name,,,,,,,,
Track_String,String,문자열,,String track display name,,,,,,,,
Track_Resource,Resource,자원,,Resource track display name,,,,,,,,
Track_Color,Colour,색상,,Colour track display name,,,,,,,,
Track_Bool,Boolean,불린,,Boolean track display name,,,,,,,,
Track_Width,Width,너비,,Width parameter track display name,,,,,,,,
Track_Height,Height,높이,,Height parameter track display name,,,,,,,,
Track_Group,Group,모음,,Group component track display name,,,,,,,,
Track_ClipMask,Clipping Mask,잘라내기 마스크,,Clipping Mask component track display name,,,,,,,,
Track_ClipMask_Mask,Mask,마스크,,Clipping mask mask child,,,,,,,,
Track_ClipMask_Subject,Subject,피대상자,,Clipping mask subject child,,,,,,,,
Track_Position,Position,위치,,Track position,,,,,,,,
Track_UserDefined,Unnamed Variable,이름없는 변수,,User defined track,,,,,,,,
Track_Scale,Scale,비율,,Track scale,,,,,,,,
Track_Rotation,Rotation,회전,,Track rotation,,,,,,,,
Track_Gain,Volume,음량,,Track gain,,,,,,,,
Track_Pitch,Pitch,피치,,Track pitch,,,,,,,,
Track_Falloff,Falloff,감량,,Track falloff,,,,,,,,
Track_SoundMode,Loop Mode,반복 방식,,sound track loop mode,,,,,,,,
ListBoxEnum_eSoundMode_Loop,Loop,반복,,loop sound mode enum,,,,,,,,
ListBoxEnum_eSoundMode_Single,Play once,한번만,,single sound mode enum,,,,,,,,
Track_MultiplyColour,Colour Multiply,색상 곱하기,,Track colour,,,,,,,,
Track_AddColour,Colour Add,색상 더하기,,Track colour,,,,,,,,
Track_Origin,Origin,중심,,Sequence parameter,,,,,,,,
Track_ImageSpeed,Image Speed,속도,,Sequence parameter,,,,,,,,
Track_ImageIndex,Image Index,인덱스,,Sequence parameter,,,,,,,,
Track_ImageAngle,Image Angle,회전각,,Sequence parameter,,,,,,,,
Track_ImageBlend,Image Blend,혼합,,Sequence parameter,,,,,,,,
Track_Param_Channel_X,x,x,,sequence parameter channel x,,,,,,,,
Track_Param_Channel_Y,y,y,,sequence parameter channel y,,,,,,,,
Track_Param_Channel_Angle,angle,각도,,sequence parameter channel angle,,,,,,,,
Track_Param_Channel_Colour,colour,색상,,sequence parameter channel colour,,,,,,,,
Track_Param_Channel_Colour_A,alpha,투명도,,sequence parameter channel colour alpha,,,,,,,,
Track_Param_Channel_Colour_R,red,빨강,,sequence parameter channel colour red,,,,,,,,
Track_Param_Channel_Colour_G,green,초록,,sequence parameter channel colour green,,,,,,,,
Track_Param_Channel_Colour_B,blue,파랑,,sequence parameter channel colour blue,,,,,,,,
Track_Param_Channel_Gain,volume,음량,,sequence parameter channel gain,,,,,,,,
Track_Param_Channel_Pitch,pitch,피치,,sequence parameter channel pitch,,,,,,,,
Track_Param_Channel_Falloff,falloff,감량,,sequence parameter channel falloff,,,,,,,,
Track_Param_Channel_Index,index,번호,,sequence parameter channel index,,,,,,,,
Track_Param_Channel_Speed,speed,속도,,sequence parameter channel speed,,,,,,,,
Track_Param_Channel_Generic,channel {0},채널 {0},,sequence parameter channel generic title,,,,,,,,
AnimCurve_DoubleClickToEdit,Double-click to edit,더블 클릭해서 편집하기,,Double-click to edit anim curve tooltip,,,,,,,,
AnimCurve_Spline,Curve,곡선,,Spline submenu animation curve,,,,,,,,
AnimCurve_FunctionLinear,Linear,선형,,Animation curve linear function,,,,,,,,
AnimCurve_FunctionCentripetalCatmullRom,Centripetal Catmull-Rom,구심 캣뮬롬,,Animation curve centripetal catmull-rom function,,,,,,,,
AnimCurve_Single,Single channel,단일 채널,,Single channel animation curve,,,,,,,,
AnimCurve_Dual,Dual channel,이중 채널,,Dual channel animation curve,,,,,,,,
AnimCurve_Color,Color channels,색상 채널,,Color channels animation curve,,,,,,,,
AnimCurveDesc_Single,A single channel animation curve,단일 채널의 애니메이션 곡선입니다.,,Default animation curve description,,,,,,,,
AnimCurveDesc_Dual,A dual channel animation curve,이중 채널의 애니메이션 곡선입니다.,,Dual-channel animation curve description,,,,,,,,
AnimCurveDesc_Color,A color channel animation curve,색상 채널의 애니메이션 곡선입니다.,,Color animation curve description,,,,,,,,
AnimCurveChannelDesc_Default,The default curve channel,기본 채널,,Default animation curve channel,,,,,,,,
AnimCurveChannelDesc_R,The red color channel,빨강색 채널,,rgba animation curve channel,,,,,,,,
AnimCurveChannelDesc_G,The green color channel,초록색 채널,,rgba animation curve channel,,,,,,,,
AnimCurveChannelDesc_B,The blue color channel,파랑색 채널,,rgba animation curve channel,,,,,,,,
AnimCurveChannelDesc_A,The alpha color channel,투명도 채널,,rgba animation curve channel,,,,,,,,
AnimCurve_ZoomIn,Zoom In,확대,,zoom in,,,,,,,,
AnimCurve_ZoomOut,Zoom Out,축소,,zoom out,,,,,,,,
AnimCurve_CentreFit,Centre Fit,가운데 맞추기,,centre fit,,,,,,,,
AnimCurve_PointLabel,point {0}:,점 {0}:,,curve point label,,,,,,,,
AnimCurve_SetRange,Set Range,범위 설정,,set range,,,,,,,,
AnimCurve_Upper,Upper,상위,,range upper,,,,,,,,
AnimCurve_Lower,Lower,하위,,range lower,,,,,,,,
AnimCurve_InsertPoint,Insert Point,점 삽입하기,,insert point,,,,,,,,
AnimCurve_EditColour,Edit Colour,색상 편집하기,,edit colour,,,,,,,,
AnimCurve_DeletePoint,Delete Point,점 삭제하기,,delete point,,,,,,,,
AnimCurve_DeletePoints,Delete Points,점 삭제하기,,delete points,,,,,,,,
AnimCurve_DeleteConfirm,Are you sure you want to delete {0}?,정말로 {0}을(를) 지울까요?,,Delete confirmation,,,,,,,,
AnimCurve_DeleteAllConfirm,Are you sure you want to delete all curves?,정말로 모든 곡선을 지울까요?,,Delete confirmation,,,,,,,,
AnimCurveEditor,Anim Curve Editor,애니메이션 곡선 편집기,,anim curved editor pref type name,,,,,,,,
animcurve_automaticdeletion,Automatic response to curve deletion,곡선 삭제,,Automatic deletion in animation curve editor,,,,,,,,
animcurve_compactlayout,Use compact layout,조밀한 레이아웃 사용하기,,animcurve editor compact layout pref,,,,,,,,
KeyMenu_StretchParam,Stretch Parameter Key,매개변수 키 늘이기,,Stretch key until sequence ends for parameters,,,,,,,,
KeyMenu_StretchAsset,Stretch Asset Key,자산 키 늘이기,,Stretch key until sequence ends for assets,,,,,,,,
KeyMenu_DeleteParam,Delete Parameter Key,매개변수 키 삭제하기,,Delete key for parameters,,,,,,,,
KeyMenu_DeleteAsset,Delete Asset Key,자산 키 삭제하기,,Delete key for assets,,,,,,,,
KeyMenu_CopyToEnd,Copy to End,끝에 복사하기,,Copy to end menu entry,,,,,,,,
KeyMenu_CopyToStart,Copy to Start,시작에 복사하기,,Copy to start menu entry,,,,,,,,
KeyMenu_CopyKey,Copy Key,키 복사하기,,Copy key menu entry,,,,,,,,
KeyMenu_CutKey,Cut Key,키 잘라내기,,Cut key menu entry,,,,,,,,
KeyMenu_PasteKey,Paste Key,키 붙여넣기,,Paste key menu entry,,,,,,,,
KeyMenu_PasteInPlaceKey,Paste Key In Place,여기에 키 붙여넣기,,Paste key in place menu entry,,,,,,,,
Seq_KeyMenu_Disabled,Disabled,비활성화됨,,Disabled key context menu entry,,,,,,,,
SequenceEditor_SetKeyAsset,Set Key Asset,키 자산 설정,,set key asset dialog title,,,,,,,,
SelectTrackDialog_Title,Select Track,트랙 설정,,Select track dialog title,,,,,,,,
SequenceTrackGroupName,Group,모음,,Group,,,,,,,,
SequenceCanvas_Menu_Select,Select,선택,,Select another canvas item submenu,,,,,,,,
SequenceCanvas_Menu_Rename,Rename,이름 바꾸기,,Rename selected canvas item,,,,,,,,
SequenceCanvas_Menu_GroupSelected,Group,한데 묶기,,Group all selected canvas items together,,,,,,,,
SequenceCanvas_Menu_FindInDopeSheet,Find in Sheet,시트에서 찾기,,Find the clicked item in the dope sheet,,,,,,,,
SequenceCanvas_Menu_FindOtherInDopeSheet,Find Other,다른 요소 찾기,,Find another item in the dope sheet,,,,,,,,
SequenceCanvas_Menu_CannotGroupSelected_Tooltip,The selected items cannot be grouped together because they do not have the same parent,같은 부모가 아니라 한 모음으로 묶을 수 없어요.,,Tooltip reason for not being able to group selected items together,,,,,,,,
SequenceCanvas_Menu_Record,Record,녹화,,Sequence canvas context menu entry to record something,,,,,,,,
SequenceCanvas_Menu_RecordTranslation,Record Position,위치 기록하기,,Sequence canvas context menu entry to record translation,,,,,,,,
SequenceCanvas_Menu_RecordScale,Record Scale,비율 기록하기,,Sequence canvas context menu entry to record scale,,,,,,,,
SequenceCanvas_Menu_RecordRotation,Record Rotation,회전 기록하기,,Sequence canvas context menu entry to record rotation,,,,,,,,
SequenceCanvas_Menu_OpenEditor,Open Editor...,편집기 열기,,Open editor for item resource,,,,,,,,
SequenceCanvas_Menu_Remove,Remove Key,키 제거하기,,Sequence canvas context menu entry to remove selected items,,,,,,,,
SequenceCanvas_Menu_RemoveTracks,Remove Track,트랙 제거하기,,Sequence canvas context menu entry to remove selected tracks,,,,,,,,
SequenceCanvas_ToggleGizmos,Toggle Gizmos,기즈모 켜고 끄기,,Toggle gizmos on/off tooltip,,,,,,,,
SequenceCanvas_ToggleGizmosSpecific,Toggle specific gizmos,특정 기즈모 켜고 끄기,,Toggle specific gizmos on/off tooltip,,,,,,,,
SequenceCanvas_ToggleTransformGizmo,Toggle Transform Gizmo Mode,기즈모 변환 방식 전환하기,,Tooltip for transform gizmo settings button,,,,,,,,
SequenceCanvas_ToggleTransformGizmoSpecific,Select Transform Gizmo Mode,기즈모 변환 방식 선택하기,,Tooltip for transform gizmo settings menu,,,,,,,,
SequenceCanvas_ToggleGizmoTranslate,Translate,전이,,Toggle to translate canvas gizmo,,,,,,,,
SequenceCanvas_ToggleGizmoScale,Scale,비율,,Toggle to scale canvas gizmo,,,,,,,,
SequenceCanvas_ToggleGizmoRotate,Rotate,회전,,Toggle to rotate canvas gizmo,,,,,,,,
SequenceCanvas_ToggleGizmoOrigin,Origin,중심,,Toggle to origin canvas gizmo,,,,,,,,
SequenceCanvas_ToggleBackdrop,Toggle canvas frame,용지 전환하기,,Toggle canvas frame on/off tooltip,,,,,,,,
SequenceCanvas_ToggleBackdropSpecific,Canvas frame settings,프레임 설정,,canvas frame settings tooltip,,,,,,,,
SequenceCanvas_BackdropEnabled,Canvas frame enabled,용지 프레임 활성화하기,,canvas frame enabled label,,,,,,,,
SequenceCanvas_BackdropImageRefEnabled,Image reference enabled,참조용 그림 활성화하기,,image reference enabled label,,,,,,,,
SequenceCanvas_BackdropWidth,Width,너비,,canvas frame width label,,,,,,,,
SequenceCanvas_BackdropHeight,Height,높이,,canvas frame height label,,,,,,,,
SequenceCanvas_xorigin,Origin X,중심 X,,canvas origin x,,,,,,,,
SequenceCanvas_yorigin,Origin Y,중심 Y,,canvas origin y,,,,,,,,
SequenceCanvas_Toolbox_Events,Events,이벤트,,Toolbox events tooltip,,,,,,,,
SequenceCanvas_Toolbox_AddAction,Add action,동작 추가하기,,Toolbox add action tooltip,,,,,,,,
SequenceCanvas_Toolbox_Edit,Edit,편집하기,,Toolbox edit tooltip,,,,,,,,
SequenceCanvasWindow_Multiselect,Multiselect,다중 선택,,Canvas window multiselect label,,,,,,,,
SequenceCanvas_Toolbox_MultiselectTooltip,Multiple targets,다중 대상,,Multiple toolbox targets tooltip,,,,,,,,
SequenceCanvas_EditWindow_Title,Edit,편집,,Edit window title,,,,,,,,
SequenceCanvas_DeleteWindow_Title,Delete,삭제,,Delete window title,,,,,,,,
SequenceCanvas_DeleteWindow_Message,Are you sure you want to delete {0}?,정말로 {0}을(를) 지울까요?,,Delete confirmation label,,,,,,,,
SequenceCanvas_DeleteWindow_Multiselect_Message,Are you sure you want to delete the selected items?,정말로 선택된 항목들을 지울까요?,,Delete confirmation label,,,,,,,,
SequenceCanvas_EventsWindow_Title,Events,이벤트,,Events window title,,,,,,,,
SequenceCanvas_Toolbox_Delete,Delete,삭제,,Toolbox delete tooltip,,,,,,,,
SequenceCanvas_Toolbox_SelectThisItem,Select {0},{0} 선택,,Select item tooltip,,,,,,,,
SequenceCanvas_MousePosStatus,"({0}, {1})","({0}, {1})",,the mouse position label in the sequence editor canvas status bar,,,,,,,,
SequenceCanvas_SelectedItemStatus,{0},{0},,the current selection status label in the room editor status bar for one selection,,,,,,,,
SequenceAddAction_SelectEvent,Select Event,이벤트 선택하기,,Select event label,,,,,,,,
SequenceAddAction_SelectTarget,Select Target,대상 선택하기,,Select target label,,,,,,,,
SequenceAddAction_SelectAction,Select Action,동작 선택하기,,Select action label,,,,,,,,
SequenceAddAction_QuickAdd,Add Action,동작 추가하기,,Add action window title,,,,,,,,
SequenceAddAction_EditAction,Action Properties,동작 속성,,Action Properties window title,,,,,,,,
SequenceAddAction_NoProperties,This action has no properties,이 동작은 속성이 없어요.,,Action has no properties,,,,,,,,
SequenceAddAction_Search,Search...,검색하기,,Search for action,,,,,,,,
SequenceAddAction_AddAction,Add Action,동작 추가,,Add action button,,,,,,,,
SequenceAddAction_Event,Event,이벤트,,Event label,,,,,,,,
